Shape_Leng,Shape_Area,OBJECTID_1,OBJECTID_2,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,OBJECTID_3,OBJECTID_4,COUNT_1,AREA_1,MIN_1,MAX_1,RANGE_1,MEAN_1,STD_1,SUM_1,MEDIAN_1,PCT90_1
0.02,2.5E-05,588,588,3136,2.53066E-05,0.05580448,0.622970164,0.567165684,0.367039855,0.114747924,1151.036985,0.378421158,0.510184467,0,0,361,2.62185E-05,34.08381788,40.45842518,6.3746073,36.65815503,1.137938463,13233.59397,36.6165707,38.11366346
0.02,0.000025,589,589,3025,2.44109E-05,0.074723847,0.650148213,0.575424366,0.402915336,0.108458858,1218.818892,0.378062099,0.566726923,0,0,324,2.35313E-05,31.52030288,41.55902762,10.03872474,37.83808032,2.380554982,12259.53802,38.69472686,40.05304801
0.02,0.000025,590,590,3136,2.53066E-05,0.039999999,0.701759577,0.661759578,0.542933332,0.07926593,1702.63893,0.559779078,0.620387018,0,0,361,2.62185E-05,28.56029756,34.42220186,5.8619043,29.61737469,1.075063747,10691.87226,29.25757364,30.37184816
0.011141947,7.18725E-06,591,591,910,7.34343E-06,0.153205499,0.566071987,0.412866488,0.338518233,0.121100002,308.0515922,0.310717285,0.517676336,0,0,103,7.48062E-06,36.91393844,38.89297202,1.97903358,37.83869537,0.436139375,3897.385623,37.78895156,38.48280962
0.02,2.5E-05,592,592,3136,2.53066E-05,0.03730521,0.614334464,0.577029254,0.407689673,0.116725,1278.514813,0.427849531,0.552414179,0,0,361,2.62185E-05,35.46127994,39.39200294,3.930723,37.23635904,0.916041792,13442.32561,37.05065924,38.67763676
0.02,2.5E-05,593,593,3136,2.53066E-05,0.013906447,0.666088343,0.652181895,0.381796733,0.141906677,1197.314553,0.415291101,0.541540921,0,0,361,2.62185E-05,33.41046794,38.91348014,5.5030122,36.28079994,1.314504664,13097.36878,36.4285796,38.05897514
0.02,0.000025,594,594,3080,2.48547E-05,-0.028576296,0.67339623,0.701972526,0.241694642,0.166168018,744.4194981,0.209973194,0.495798337,0,0,342,2.48385E-05,32.65508552,45.93751124,13.28242572,40.14613608,3.337065847,13729.97854,40.60540004,44.33958689
0.02,0.000025,595,595,3080,2.48547E-05,-0.01536643,0.666529417,0.681895847,0.288843294,0.210012178,889.6373456,0.270862505,0.580833268,0,0,361,2.62185E-05,34.59652088,51.87119396,17.27467308,40.40812064,4.073511053,14587.33155,40.03800872,46.34767364
0.02,2.5E-05,596,596,3080,2.48547E-05,0.068145797,0.638685346,0.570539549,0.389948841,0.116422586,1201.04243,0.417399362,0.514315689,0,0,361,2.62185E-05,32.27910332,40.84807946,8.56897614,37.22548007,1.594887397,13438.39831,37.54627214,38.62978448
0.02,0.000025,597,597,3080,2.48547E-05,0.061116457,0.689815998,0.628699541,0.445306282,0.118451611,1371.543348,0.451914206,0.59416064,0,0,342,2.48385E-05,32.6345774,37.99061474,5.35603734,35.25904709,1.252600048,12058.5941,35.46127994,36.79430774
0.02,2.5E-05,598,598,3136,2.53066E-05,0.048401292,0.661127687,0.612726394,0.38086545,0.135491178,1194.39405,0.379511192,0.574840575,0,0,342,2.48385E-05,34.97933912,40.54045766,5.56111854,38.65463009,1.192171175,13219.88349,38.85708281,39.90128792
0.02,2.5E-05,599,599,3080,2.48547E-05,0.062049061,0.657443643,0.595394582,0.450533653,0.124332288,1387.64365,0.452576682,0.60998646,0,0,324,2.35313E-05,32.9421992,40.84807946,7.90588026,37.46942999,2.197033954,12140.09532,37.76331641,40.28889139
0.02,2.5E-05,600,600,3025,2.44109E-05,0.164091721,0.684782624,0.520690903,0.545542418,0.079143471,1650.265814,0.57474792,0.619379282,0,0,324,2.35313E-05,30.71706818,39.15957758,8.4425094,33.27477044,1.669110632,10781.02562,32.99688752,35.65029645
0.02,0.000025,601,601,3080,2.48547E-05,-0.010004764,0.672214448,0.682219213,0.281292828,0.154308891,866.3819116,0.262295902,0.509435213,0,0,342,2.48385E-05,36.10044968,49.41363758,13.3131879,40.58802011,2.634681943,13881.10288,40.10636912,43.7602325
0.02,0.000025,602,602,3136,2.53066E-05,-0.008664041,0.659212053,0.667876094,0.372469927,0.17499796,1168.065693,0.403914526,0.581855178,0,0,361,2.62185E-05,34.38118562,44.016584,9.63539838,38.40813393,1.715671894,13865.33635,38.21278604,40.37981072
0.02,0.000025,603,603,3136,2.53066E-05,-0.013589418,0.681494892,0.69508431,0.391636327,0.13921346,1228.171523,0.395527706,0.575734228,0,0,342,2.48385E-05,32.84649464,39.402257,6.55576236,35.74287682,1.377694251,12224.06387,35.52622232,37.79749661
0.020093546,2.49822E-05,604,604,3134,2.52905E-05,0.031482849,0.671868861,0.640386011,0.451876587,0.155205842,1416.181225,0.501984924,0.616586363,0,0,360,2.61458E-05,32.61406928,39.35440472,6.74033544,36.64104752,1.573187254,13190.77711,36.66442298,38.56826012
0.02,0.000025,605,605,3025,2.44109E-05,0.077659063,0.602574408,0.524915345,0.379628027,0.122120273,1148.374781,0.393892229,0.533806741,0,0,342,2.48385E-05,36.57213644,41.93842784,5.3662914,38.51505094,1.051357284,13172.14742,38.42128526,39.77174496
0.02,0.000025,606,606,3080,2.48547E-05,0.006590357,0.650035024,0.643444667,0.274407739,0.169717145,845.1758366,0.250438258,0.519022763,0,0,324,2.35313E-05,37.85731196,44.14988678,6.29257482,40.29322088,1.115924933,13055.00357,40.23796289,41.62636261
0.019832777,2.45838E-05,607,607,3086,2.49031E-05,0.070738986,0.6635288,0.592789814,0.397506778,0.094266416,1226.705916,0.399679303,0.51626727,0,0,328,2.38218E-05,32.14580054,41.00189036,8.85608982,38.27872882,1.989502113,12555.42305,38.6673827,40.37331648
0.02,0.000025,608,608,3136,2.53066E-05,0.109458521,0.661213458,0.551754937,0.461281081,0.088771591,1446.577471,0.453054518,0.585553169,0,0,361,2.62185E-05,32.22099698,40.67717846,8.45618148,35.9809326,1.813955709,12989.11667,35.92613066,38.1717698
0.02,0.000025,609,609,3136,2.53066E-05,0.104307584,0.675253689,0.570946105,0.472181811,0.120600155,1480.76216,0.502410591,0.607399434,0,0,361,2.62185E-05,31.89628508,38.83144766,6.93516258,34.67339319,1.493941421,12517.09494,34.47689018,36.91393844
0.02,2.5E-05,610,610,3136,2.53066E-05,0.114084505,0.660459399,0.546374895,0.422941077,0.110194232,1326.343218,0.425491452,0.572865129,0,0,361,2.62185E-05,32.36797184,38.28456446,5.91659262,35.4859446,1.350658895,12810.426,35.46127994,37.32751886
0.0196126,2.45543E-05,611,611,3072,2.47901E-05,0.144412607,0.668121099,0.523708493,0.489551696,0.107351105,1503.902809,0.492850989,0.622110248,0,0,335,2.43302E-05,30.64528976,39.19375778,8.54846802,35.53111978,2.539324674,11902.92513,35.91245858,38.66123026
0.02,2.5E-05,612,612,3136,2.53066E-05,0.037329819,0.65895319,0.621623371,0.415357634,0.13391461,1302.561541,0.432776242,0.582750022,0,0,342,2.48385E-05,34.01545748,41.79828902,7.78283154,38.68906014,1.997786313,13231.65857,39.2655362,41.01214442
0.02,0.000025,613,613,3080,2.48547E-05,0.084433198,0.688917279,0.604484081,0.47986813,0.121536972,1477.993841,0.493417814,0.624696761,0,0,342,2.48385E-05,31.2844595,39.92863208,8.64417258,35.28189386,1.676866864,12066.4077,35.07504368,37.59754244
0.02,0.000025,614,614,3136,2.53066E-05,0.092857145,0.639387906,0.546530761,0.393881478,0.085262139,1235.212316,0.387819767,0.507739425,0,0,361,2.62185E-05,42.45454886,43.63376576,1.1792169,0,0,0,0,0
0.02,2.5E-05,615,615,3080,2.48547E-05,-0.012929113,0.673378646,0.686307759,0.502857884,0.17297353,1548.802284,0.582862735,0.63657409,0,0,324,2.35313E-05,29.70875228,41.93842784,12.22967556,34.12580467,2.731743165,11056.76071,33.63263924,38.06239316
0.02,0.000025,616,616,3136,2.53066E-05,-0.002083667,0.672179222,0.674262889,0.378938607,0.203428001,1188.351472,0.437697545,0.604615331,0,0,324,2.35313E-05,33.92658896,44.78905652,10.86246756,38.8241158,2.958058515,12579.01352,38.14442564,43.59685114
0.02,2.5E-05,617,617,3080,2.48547E-05,0.13348639,0.640379429,0.506893039,0.447862266,0.081162988,1379.41578,0.457766056,0.544350332,0,0,361,2.62185E-05,32.62090532,37.51550996,4.89460464,34.85883735,1.008363104,12584.04028,34.68880742,36.19273622
0.02,0.000025,618,618,3080,2.48547E-05,0.008387698,0.638920665,0.630532967,0.27635314,0.148927701,851.1676721,0.257403314,0.495395145,0,0,342,2.48385E-05,37.80945968,42.3930245,4.58356482,39.52473605,1.013282707,13517.45973,39.3851669,41.10784898
0.02,2.5E-05,619,619,3136,2.53066E-05,0.015451174,0.682522714,0.66707154,0.350436772,0.19710636,1098.969718,0.363183782,0.610046417,0,0,342,2.48385E-05,29.59937564,43.20993128,13.61055564,36.78149516,3.387118969,12579.27135,37.68641096,40.77630104
0.02,0.000025,620,620,3080,2.48547E-05,-0.022609934,0.676283956,0.69889389,0.246302897,0.227905811,758.6129242,0.126782276,0.596742684,0,0,342,2.48385E-05,35.16049418,52.85900174,17.69850756,41.95526808,4.550898116,14348.70168,40.89251372,48.6985878
0.02,2.5E-05,621,621,3136,2.53066E-05,-0.030078979,0.632254839,0.662333818,0.381081603,0.12066203,1195.071906,0.386732921,0.545396715,0,0,361,2.62185E-05,35.26303478,42.34859024,7.08555546,37.28424919,1.327428724,13459.61396,37.10876558,38.6332025
0.02,0.000025,622,622,3025,2.44109E-05,0.08216057,0.718046188,0.635885619,0.472560735,0.121820058,1429.496222,0.500239193,0.599789155,0,0,342,2.48385E-05,28.95336986,33.70783568,4.75446582,31.74826083,1.103414186,10857.9052,32.02787885,33.0105596
0.02,0.000025,623,623,3136,2.53066E-05,-0.014609765,0.595135331,0.609745096,0.214008032,0.164345445,671.1291876,0.15986111,0.479149729,0,0,342,2.48385E-05,37.09167548,45.35986586,8.26819038,41.46635131,1.959309391,14181.49215,41.57953574,43.8798632
0.015420885,1.36516E-05,624,624,1706,1.37669E-05,0.28026101,0.619699955,0.339438945,0.465962048,0.052887233,794.931254,0.459129706,0.53988409,0,0,177,1.2855E-05,29.75318654,31.70829398,1.95510744,30.70244987,0.459152422,5434.333627,30.71706818,31.25711534
0.02,0.000025,625,625,3080,2.48547E-05,-0.019317549,0.629086733,0.648404282,0.206595695,0.147865041,636.3147416,0.158441313,0.443636653,0,0,324,2.35313E-05,36.28844078,44.33787788,8.0494371,41.73106796,1.786248186,13520.86602,42.05805854,43.51652767
0.02,0.000025,626,626,3025,2.44109E-05,0.031053459,0.648838878,0.617785418,0.264707683,0.145591388,800.7407401,0.240081087,0.483800489,0,0,361,2.62185E-05,39.85001762,45.0932603,5.24324268,41.79452068,1.376779384,15087.82196,41.453069,43.92429746
0.02,0.000025,627,627,3080,2.48547E-05,-0.010409438,0.598968983,0.609378421,0.176003039,0.144874623,542.089359,0.118819743,0.40556775,0,0,342,2.48385E-05,38.59218626,44.70360602,6.11141976,41.75416458,1.432394659,14279.92429,41.7094205,43.78415864
0.02,0.000025,628,628,3136,2.53066E-05,0.041958041,0.668135107,0.626177065,0.315919699,0.185775429,990.7241764,0.335328221,0.583614111,0,0,342,2.48385E-05,31.22635316,42.73824452,11.51189136,38.55469798,2.341846877,13185.70671,38.65371062,41.36659309
0.02,2.5E-05,629,629,3136,2.53066E-05,0.076316655,0.70044589,0.624129236,0.423221928,0.141785003,1327.223967,0.443218648,0.586824298,0,0,361,2.62185E-05,26.71456676,38.18544188,11.47087512,33.67269919,3.433064198,12155.84441,34.97933912,37.35828104
0.02,0.000025,630,630,3080,2.48547E-05,-0.01222067,0.657868743,0.670089413,0.268710902,0.171570551,827.6295783,0.231833339,0.520827353,0,0,324,2.35313E-05,36.29869484,42.68013818,6.38144334,39.86363695,1.489809643,12915.81837,39.88419782,41.8119611
0.02,2.5E-05,631,631,3136,2.53066E-05,0.003179161,0.659184754,0.656005593,0.445219279,0.211416656,1396.20766,0.552244455,0.620887905,0,0,324,2.35313E-05,30.03346418,48.41899376,18.38552958,36.63744805,5.155555441,11870.53317,34.99642922,46.09713277
0.02,2.5E-05,632,632,3080,2.48547E-05,-0.033655252,0.676297605,0.709952857,0.285227217,0.206955256,878.4998292,0.290974066,0.577018404,0,0,324,2.35313E-05,34.1555963,49.6392269,15.4836306,41.0125664,3.302972408,13288.07151,40.81902629,45.52803244
0.02,2.5E-05,633,633,3136,2.53066E-05,0.003918934,0.695542276,0.691623342,0.402853985,0.137930883,1263.350095,0.425806031,0.551219732,0,0,342,2.48385E-05,34.24446482,39.97648436,5.73201954,36.27107084,1.131195456,12404.70623,36.02183522,37.86927503
0.02,2.5E-05,634,634,3080,2.48547E-05,0.177777782,0.705667734,0.527889952,0.582700733,0.064135445,1794.718258,0.598990738,0.632966352,0,0,342,2.48385E-05,25.90791404,34.7537498,8.84583576,29.43994799,2.366718863,10068.46221,29.03882036,32.96441633
0.011267161,2.86259E-06,635,635,366,2.95351E-06,-0.000477023,0.644487619,0.644964643,0.393799211,0.183707047,144.1305113,0.422969371,0.600704819,0,0,35,2.54196E-06,36.71227526,39.04678292,2.33450766,37.77371696,0.670609373,1322.080093,37.80945968,38.66396468
0.02,0.000025,636,636,3080,2.48547E-05,0.039999999,0.659707725,0.619707726,0.431433492,0.116390717,1328.815155,0.436573297,0.582754111,0,0,342,2.48385E-05,0,0,0,0,0,0,0,0
0.019955453,2.48841E-05,637,637,3048,2.45965E-05,-0.053326111,0.656105518,0.70943163,0.317951614,0.167085349,969.1165188,0.318315268,0.553327656,0,0,324,2.35313E-05,33.34894358,43.10739068,9.7584471,38.18330034,2.111099185,12371.38931,38.0008688,41.19979372
0.02,0.000025,638,638,3136,2.53066E-05,-0.033552151,0.670402467,0.703954618,0.322534366,0.19170976,1011.467771,0.321831137,0.586463928,0,0,342,2.48385E-05,34.16926838,41.45990504,7.29063666,37.23138455,1.985160297,12733.13352,36.48497693,40.07047991
0.02,2.5E-05,639,639,3136,2.53066E-05,-0.013597033,0.616564393,0.630161426,0.259983939,0.146684574,815.3096317,0.246670738,0.468159765,0,0,361,2.62185E-05,37.97352464,48.7847219,10.81119726,42.16429174,2.470054332,15221.30932,41.80854308,46.26905918
0.02,0.000025,640,640,3080,2.48547E-05,0.012157562,0.703974962,0.6918174,0.452374089,0.159625271,1393.312193,0.471784085,0.636926234,0,0,342,2.48385E-05,29.95484972,40.14054932,10.1856996,35.46689669,2.885595737,12129.67867,36.20982632,38.29652753
0.019309031,2.39312E-05,641,641,2937,2.37007E-05,0.06122449,0.651063859,0.589839369,0.480121946,0.103507104,1410.118155,0.5079059,0.584527206,0,0,312,2.26597E-05,31.11014048,37.8299678,6.71982732,34.98426896,1.60716198,10915.09191,35.300633,36.77721764
0.02,0.000025,642,642,3080,2.48547E-05,0.036247335,0.678261995,0.64201466,0.26359356,0.157059285,811.8681649,0.186553478,0.53039434,0,0,342,2.48385E-05,33.0960101,39.79874732,6.70273722,37.37760984,1.212608755,12783.14257,37.3685351,38.86733687
0.017808512,1.94914E-05,643,643,2408,1.94318E-05,0.062236652,0.671276808,0.609040156,0.481011072,0.114365826,1158.274661,0.508694351,0.598848188,0,0,270,1.96094E-05,30.59743748,39.61417424,9.01673676,34.72848177,2.152640891,9376.690078,34.07698184,37.95848535
0.02,2.5E-05,644,644,3080,2.48547E-05,0.00716479,0.695614338,0.688449548,0.504389797,0.125144859,1553.520576,0.548757136,0.611483711,0,0,324,2.35313E-05,31.87919498,41.7606908,9.88149582,35.90025287,2.569979407,11631.68193,35.10751487,40.10090029
0.02,0.000025,645,645,3080,2.48547E-05,0.051618546,0.630237579,0.578619033,0.311764119,0.131675562,960.2334872,0.30114992,0.50018847,0,0,361,2.62185E-05,38.25380228,42.00678824,3.75298596,40.04127525,0.909656597,14454.90036,39.9833204,41.35394642
0.015074162,1.2571E-05,646,646,1596,1.28792E-05,0.111881852,0.649085641,0.537203789,0.387863008,0.117922743,619.0293613,0.397399575,0.531373024,0,0,179,1.30003E-05,33.29767328,38.4281213,5.13044802,36.69999712,1.277772405,6569.299485,36.74303744,38.17518782
0.02,2.5E-05,647,647,3025,2.44109E-05,0.05415713,0.660702288,0.606545158,0.421545122,0.110893237,1275.173995,0.428619742,0.559120119,0,0,361,2.62185E-05,32.26884926,36.60289862,4.33404936,34.64888949,0.976919455,12508.24911,34.74349574,35.90220452
0.02,0.000025,648,648,3080,2.48547E-05,0.071428575,0.648560464,0.57713189,0.408463594,0.164700767,1258.067869,0.465298921,0.568211752,0,0,342,2.48385E-05,29.44214672,42.43062272,12.988476,34.72296763,3.158822218,11875.25493,33.91975292,40.2225818
0.02,0.000025,649,649,3080,2.48547E-05,0.022413099,0.687579691,0.665166592,0.411496636,0.193469314,1267.409638,0.470567808,0.618768507,0,0,342,2.48385E-05,32.12529242,45.56152904,13.43623662,37.83829298,3.623215048,12940.6962,37.38391619,42.4272047
0.02,2.5E-05,650,650,3080,2.48547E-05,-0.011168126,0.646555245,0.657723371,0.309734098,0.153889782,953.9810219,0.319448411,0.514793992,0,0,342,2.48385E-05,35.58091064,43.61667566,8.03576502,38.59351549,1.726355649,13198.9823,38.21791307,41.37001111
0.02,2.5E-05,651,651,3136,2.53066E-05,0.103708886,0.66952008,0.565811194,0.501687799,0.085681841,1573.292939,0.515387237,0.597546726,0,0,342,2.48385E-05,32.11503836,36.7020212,4.58698284,33.97857884,1.014665688,11620.67396,33.87019163,35.40864243
0.02,0.000025,652,652,3136,2.53066E-05,0.002217295,0.66401726,0.661799965,0.395489228,0.156347773,1240.25422,0.418379083,0.587131381,0,0,361,2.62185E-05,33.15069842,45.212891,12.06219258,38.8413514,2.557143905,14021.72785,38.23671218,42.7177364
0.02,0.000025,653,653,3080,2.48547E-05,0.079581991,0.663531899,0.583949909,0.521995758,0.109210448,1607.746934,0.566591561,0.621182936,0,0,342,2.48385E-05,29.76002258,35.75522966,5.99520708,32.28399049,1.418302943,11041.12475,32.11332935,34.41468222
0.02,0.000025,654,654,3136,2.53066E-05,0.006382264,0.604034543,0.597652279,0.277254805,0.137869846,869.4710671,0.26874274,0.472214505,0,0,342,2.48385E-05,34.45296404,41.10784898,6.65488494,37.80456252,1.480375191,12929.16038,37.68470195,39.8465996
0.02,0.000025,655,655,3080,2.48547E-05,0.067496888,0.65952152,0.592024632,0.46725927,0.143972446,1439.158553,0.524953187,0.604885972,0,0,342,2.48385E-05,29.70191624,38.94424232,9.24232608,34.99272137,2.145189454,11967.51071,35.30746904,37.60437848
0.02,0.000025,656,656,3080,2.48547E-05,-0.026610104,0.673768163,0.700378267,0.477223675,0.174133659,1469.848919,0.550046802,0.6253286,0,0,342,2.48385E-05,28.37572448,37.04040518,8.6646807,30.71813756,2.000314723,10505.60305,30.17018498,33.76491661
0.02,0.000025,657,657,3136,2.53066E-05,0.160589367,0.663108289,0.502518922,0.505805664,0.097106447,1586.206564,0.526266694,0.610483229,0,0,361,2.62185E-05,30.88113314,39.37149482,8.49036168,34.98178192,2.056770893,12628.42327,35.2151825,37.75477136
0.02,0.000025,658,658,3136,2.53066E-05,0.194936708,0.683912218,0.48897551,0.49643595,0.083561075,1556.82314,0.504686981,0.601508796,0,0,361,2.62185E-05,27.71946464,39.05020094,11.3307363,31.33841877,2.675939973,11313.16918,30.9597476,35.53305836
0.02,0.000025,659,659,3136,2.53066E-05,0.235828832,0.677328706,0.441499874,0.567391158,0.043888213,1779.338672,0.574622571,0.603199363,0,0,361,2.62185E-05,27.93821792,32.99688752,5.0586696,30.03642773,1.068956912,10843.15041,30.23854538,31.19559098
0.02,2.5E-05,660,660,3080,2.48547E-05,0.120759837,0.670655966,0.549896128,0.454836793,0.10527001,1400.897322,0.467691362,0.584853554,0,0,361,2.62185E-05,31.53739298,38.79384944,7.25645646,35.3636628,1.647214487,12766.28227,35.61167282,37.44373154
0.02,0.000025,661,661,3136,2.53066E-05,-0.035803497,0.641769588,0.677573085,0.183213243,0.141123377,574.5567293,0.140822142,0.392778188,0,0,361,2.62185E-05,37.00622498,52.08652922,15.08030424,42.32479665,2.502023736,15279.25159,42.71090036,45.07958822
0.02,2.5E-05,662,662,3136,2.53066E-05,0.003581662,0.648463666,0.644882004,0.237778655,0.166024277,745.6738631,0.192949861,0.517631948,0,0,361,2.62185E-05,36.81823388,42.24946766,5.43123378,39.7385201,1.147007329,14345.60576,39.69620672,41.2479878
0.02,0.000025,663,663,3080,2.48547E-05,0.480916023,0.659013629,0.178097606,0.608037867,0.022638929,1872.75663,0.610907167,0.632119536,0,0,324,2.35313E-05,26.15401148,29.42847464,3.27446316,27.78837361,0.792373306,9003.43305,27.56907176,29.15161502
0.02,2.5E-05,664,664,3080,2.48547E-05,0.459060848,0.677992105,0.218931258,0.574750751,0.033736563,1770.232312,0.575218052,0.615359753,0,0,361,2.62185E-05,28.05101258,30.88796918,2.8369566,29.0874301,0.566691047,10500.56226,29.03198432,29.89674338
0.02,2.5E-05,665,665,3136,2.53066E-05,0.018984986,0.669852912,0.650867926,0.436001283,0.15813571,1367.300024,0.474461555,0.607395977,0,0,361,2.62185E-05,31.36649198,41.58637178,10.2198798,34.98944169,2.453054047,12631.18845,34.2068666,38.72890706
0.02,0.000025,666,666,3136,2.53066E-05,0.011882699,0.671764255,0.659881555,0.452180393,0.150321107,1418.037711,0.497563094,0.604000568,0,0,361,2.62185E-05,32.61065126,39.90470594,7.29405468,36.54209384,1.857037389,13191.69588,36.46959584,39.0433649
